tip_label;tip label;WJetzID;Feng;IOCOrder;PrumOrder;in_final_set;in_bioclim;region;old_set_check;English;family;order;taxogroup;PassNonPass;devo_mode;devo_mode_full;egg_mass;weight;rel_brain;brain;time_fed;clutch_size;caretakers;longevity;longevity_c;social_bonds;fam_sys;fam_sys_s;food_energy;food_h_level;fibres;foraging_3;move_max;insularity;colonial;empty_col1;longevity_c;clutch_size_c;weight_c;time_fed_c;gs_small;gs_large;grouping
Pachyramphus_polychopterus;Pachyramphus polychopterus;6235;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.65;20.25;;0.76664;NA;3;2;NA;;c-long;;;115.25;2;6.2;aground_gen;sedentary;continental;NA;;;;;;;;large_groups
Pachyramphus_niger;Pachyramphus niger;6245;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;40.20000076;;1.3468;NA;3;2;NA;;c-long;;;115.25;2;6.2;aground_gen;sedentary;insular;NA;;;;;;;;NA
Tityra_cayana;Tityra cayana;6247;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;7.59;68.09999847;;1.66796;NA;3;2;NA;;c-long;;;80.42;2;8.36;aground_gen;sedentary;continental;NA;;;;;;;;small_groups
Tityra_semifasciata;Tityra semifasciata;6248;Tityra_semifasciata;Passeriformes;Passeriformes;NO;YES;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;6.55;79.30000305;;1.94768;46;2;2;NA;;c-long;;;94.92;2.1;7.42;gleaning;sedentary;continental;acolonial;;;;;;;;asocial
Phytotoma_rutila;Phytotoma rutila;6269;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;40.5;;0.75628;NA;3;2;NA;;c-long;;;65.8604;1.2;18.18;gleaning;migratory;continental;NA;;;;;;;;large_groups
Phytotoma_rara;Phytotoma rara;6270;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;47;;1.2;NA;3;2;NA;;c-long;;;48.7604;1.2;17.8;gleaning;sedentary;continental;NA;;;;;;;;small_groups
Lipaugus_vociferans;Lipaugus vociferans;6295;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;68.9;;1.68868;NA;NA;1;NA;;a-short;;;115.25;2;6.2;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Gymnoderus_foetidus;Gymnoderus foetidus;6315;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;282.51;;3.65708;NA;1;1;NA;;a-short;;;80.42;2;8.36;gleaning;migratory;continental;NA;;;;;;;;small_groups
Querula_purpurata;Querula purpurata;6317;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;99.25;;2.20668;NA;1;NA;NA;;c-long;;;115.25;2;6.2;aground_gen;sedentary;continental;colonial;;;;;;;;small_groups
Pyroderus_scutatus;Pyroderus scutatus;6318;Pyroderus_scutatus;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;27.4;3934;;4.45;NA;1;1;NA;;a-short;;;103.64;2;6.92;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Perissocephalus_tricolor;Perissocephalus tricolor;6323;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;25.7;339;;4.8692;NA;1;1;NA;;a-short;;;80.42;2;8.36;aground_gen;sedentary;continental;NA;;;;;;;;NA
Procnias_nudicollis;Procnias nudicollis;6327;NA;NA;NA;NO;NO;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;171.5;;2.7972;NA;1;1;NA;;a-short;;;57.2;2;9.8;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Rupicola_peruvianus;Rupicola peruvianus;6329;Rupicola_peruvianus;Passeriformes;Passeriformes;NO;YES;Neotropical;;;Cotingidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;27.3;242.751;;3.48096;49;2;1;NA;;a-short;;;94.92;2.1;7.42;aground_gen;migratory;continental;acolonial;;;;;;;;pair
Pipra_fasciicauda;Pipra fasciicauda;6337;NA;NA;NA;NO;NO;Neotropical;;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;15.25;;0.64232;NA;2;1;NA;;a-short;;;68.81;2;9.08;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Pipra_mentalis;Pipra mentalis;6339;Ceratopipra_mentalis;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;1.5;15.5;;0.61124;NA;2;1;NA;;a-short;;;80.42;2;8.36;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Pipra_erythrocephala;Pipra erythrocephala;6340;Ceratopipra_erythrocephala;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.1;13.45;;0.50764;NA;2;1;12;;a-short;;;80.42;2;8.36;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Pipra_pipra;Pipra pipra;6344;NA;NA;NA;NO;NO;Neotropical;;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;11.9;;0.518;NA;2;1;NA;;a-short;;;103.64;2;6.92;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Chiroxiphia_linearis;Chiroxiphia linearis;6356;NA;NA;NA;NO;NO;Neotropical;;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;17.95;;0.70448;NA;2;1;NA;;a-short;;;80.42;2;8.36;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Chiroxiphia_caudata;Chiroxiphia caudata;6360;NA;NA;NA;NO;NO;Neotropical;;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;25.6;;0.8288;NA;2;1;NA;;a-short;;;115.25;2;6.2;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Manacus_candei;Manacus candei;6366;NA;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.5;19.85;;0.59052;NA;2;1;NA;;a-short;;;80.42;2;8.36;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Manacus_vitellinus;Manacus vitellinus;6368;NA;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.26;18.2;;0.64232;NA;2;1;NA;;a-short;;;80.42;2;8.36;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Manacus_manacus;Manacus manacus;6369;Manacus_manacus;Passeriformes;Passeriformes;YES;YES;Neotropical;altrical;;Pipridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.1;16.75;;0.61124;24.5;2;1;14;;a-short;;;68.81;2;9.08;aground_gen;sedentary;continental;acolonial;;;;;;;;asocial
Cymbilaimus_lineatus;Cymbilaimus lineatus;6395;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;37.5;;1.26392;NA;2;2;NA;;c-long;;;167.47;2.2;2.88;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Taraba_major;Taraba major;6403;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;7.57;60;;1.57472;NA;3;2;NA;;c-long;;;167.8538;2.2;3.75;gleaning;sedentary;continental;NA;;;;;;;;NA
Sakesphorus_luctuosus;Sakesphorus luctuosus;6409;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;30;;1.1914;NA;NA;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;NA;;;;;;;;small_groups
Thamnophilus_punctatus;Thamnophilus punctatus;6427;Thamnophilus_punctatus;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;3.45;20;;0.97384;NA;2;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;NA
Thamnophilus_caerulescens;Thamnophilus caerulescens;6431;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;19.5;;1.01528;NA;3;2;NA;;c-long;;;178.79;2;3.7;gleaning;sedentary;continental;NA;;;;;;;;small_groups
Dysithamnus_mentalis;Dysithamnus mentalis;6451;Dysithamnus_mentalis;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.22;12;;0.7252;NA;2;2;NA;;c-long;;;161.69;2;3.32;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Thamnomanes_caesius;Thamnomanes caesius;6461;Thamnomanes_caesius;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.41;15.69999981;;0.63196;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Myrmotherula_axillaris;Myrmotherula axillaris;6486;Myrmotherula_axillaris;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;1.42;8.157142639;;0.40404;NA;2;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Formicivora_grisea;Formicivora grisea;6521;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;1.63;10;;0.4662;NA;2;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;NA;;;;;;;;small_groups
Cercomacra_tyrannina;Cercomacra tyrannina;6546;Cercomacra_tyrannina;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.33;16.29999924;;0.76664;NA;2;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Cercomacra_nigrescens;Cercomacra nigrescens;6548;Cercomacra_nigrescens;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;3;16.5;;0.87024;NA;2;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Pyriglena_leuconota;Pyriglena leuconota;6555;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;32.29999924;;0.96348;NA;2;2;NA;;c-long;;;179.08;2.2;2.16;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Hypocnemis_cantator;Hypocnemis cantator;6563;Hypocnemis_cantator;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.2;12.27000046;;0.65268;NA;2;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Gymnocichla_nudiceps;Gymnocichla nudiceps;6568;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;30.5;;1.09816;NA;2;2;NA;;c-long;;;176.19;2.1;2.38;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Myrmeciza_exsul;Myrmeciza exsul;6577;Poliocrania_exsul;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;3.43;26.5;;1.06708;NA;2;2;10.66666667;;c-long;;;179.08;2.2;2.16;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Myrmeciza_ferruginea;Myrmeciza ferruginea;6580;Myrmoderus_ferrugineus;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;3.24;26.10000038;;0.84952;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Myrmeciza_nigricauda;Myrmeciza nigricauda;6585;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;24;;1.06708;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Pithys_albifrons;Pithys albifrons;6596;NA;NA;NA;NO;YES;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;19.61739125;;0.64232;72;2;2;NA;;c-long;;;176.19;2.1;2.38;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Gymnopithys_leucaspis;Gymnopithys leucaspis;6600;NA;NA;NA;NO;YES;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;31;;0.78736;66;2;2;NA;;c-long;;;176.19;2.1;2.38;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Hylophylax_naevius;Hylophylax naevius;6610;NA;NA;NA;NO;NO;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;14.19999981;;0.61124;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Phaenostictus_mcleannani;Phaenostictus mcleannani;6618;NA;NA;NA;NO;YES;Neotropical;;;Thamnophilidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;51;;1.10852;44;2;2;NA;;c-long;;;179.08;2.2;2.16;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Geositta_cunicularia;Geositta cunicularia;6626;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;27;;1.00492;NA;2;2;NA;;b-season;;;207.5;2;3.36;aground_gen;sedentary;continental;NA;;;;;;;;NA
Cinclodes_fuscus;Cinclodes fuscus;6645;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;29.5;;0.91168;NA;2;2;NA;;c-long;;;207.5;2;3.36;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Cinclodes_patagonicus;Cinclodes patagonicus;6652;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;45.5;;1.28464;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;NA;;;;;;;;NA
Furnarius_rufus;Furnarius rufus;6664;Furnarius_rufus;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;10.26306048;48;;1.37788;NA;4;2;NA;;c-long;;;207.5;2;3.36;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Aphrastura_spinicauda;Aphrastura spinicauda;6667;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;11.5;;0.83916;NA;4;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Synallaxis_brachyura;Synallaxis brachyura;6705;Synallaxis_brachyura;Passeriformes;Passeriformes;NO;YES;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;3.26;18.5;;0.89096;47;2;2;NA;;c-long;;;190.4;2;2.98;gleaning;sedentary;continental;acolonial;;;;;;;;pair
Certhiaxis_cinnamomeus;Certhiaxis cinnamomeus;6753;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.37;15;;0.71484;NA;4;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;NA;;;;;;;;NA
Phacellodomus_ruber;Phacellodomus ruber;6794;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;43;;1.14996;NA;4;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;NA;;;;;;;;NA
Phleocryptes_melanops;Phleocryptes melanops;6799;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;4.45832616;13.5;;0.71484;NA;3;2;NA;;b-season;;;173.3;2;2.6;gleaning;migratory;continental;NA;;;;;;;;NA
Anumbius_annumbi;Anumbius annumbi;6802;Anumbius_annumbi;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;4;41.5;;1.22248;NA;4;2.5;NA;;c-long;;;207.5;2;3.36;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Coryphistera_alaudina;Coryphistera alaudina;6803;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;30;;0.97384;NA;4;NA;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Syndactyla_guttulata;Syndactyla guttulata;6830;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;36;;1.23284;NA;NA;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;NA;;;;;;;;large_groups
Automolus_ochrolaemus;Automolus ochrolaemus;6861;Automolus_ochrolaemus;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;5.56;38;;1.18104;NA;2;2;NA;;c-long;;;179.08;2.2;2.16;gleaning;sedentary;continental;acolonial;;;;;;;;large_groups
Automolus_infuscatus;Automolus infuscatus;6863;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;35;;1.17068;NA;NA;2;NA;;c-long;;;176.19;2.1;2.38;gleaning;sedentary;continental;acolonial;;;;;;;;large_groups
Sclerurus_mexicanus;Sclerurus mexicanus;6871;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;27;;0.81844;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Xenops_minutus;Xenops minutus;6880;NA;NA;NA;NO;NO;Neotropical;;;Furnariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;11;;0.50764;NA;2;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;large_groups
Dendrocincla_fuliginosa;Dendrocincla fuliginosa;6893;Dendrocincla_fuliginosa;Passeriformes;Passeriformes;YES;YES;Neotropical;altrical;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;4.94515125;37.75;;1.09816;45;2;1;11.41666667;;a-short;;;179.08;2.2;2.16;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Sittasomus_griseicapillus;Sittasomus griseicapillus;6900;Sittasomus_griseicapillus;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.69;13;;0.5698;NA;3;2;NA;;b-season;;;159.1838;1.9;4.41;gleaning;sedentary;continental;acolonial;;;;;;;;large_groups
Glyphorynchus_spirurus;Glyphorynchus spirurus;6901;NA;NA;NA;NO;NO;Neotropical;;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;2.08;15.75;;0.64232;NA;2;2;NA;;b-season;;;173.3;2;2.6;gleaning;sedentary;continental;NA;;;;;;;;large_groups
Dendrocolaptes_certhia;Dendrocolaptes certhia;6915;NA;NA;NA;NO;NO;Neotropical;;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;68.69999695;;1.80264;NA;1;2;NA;;b-season;;;179.08;2.2;2.16;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Dendroplex_picus;Dendroplex picus;6922;NA;NA;NA;NO;NO;Neotropical;;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;5.69;41.34;;1.3468;NA;2;2;NA;;b-season;;;176.19;2.1;2.38;gleaning;sedentary;continental;NA;;;;;;;;small_groups
Xiphorhynchus_guttatus;Xiphorhynchus guttatus;6929;NA;NA;NA;NO;NO;Neotropical;;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;5.8;60.5;;1.554;NA;2;1;NA;;b-season;;;179.08;2.2;2.16;gleaning;sedentary;continental;NA;;;;;;;;large_groups
Lepidocolaptes_souleyetii;Lepidocolaptes souleyetii;6937;Lepidocolaptes_souleyetii;Passeriformes;Passeriformes;YES;YES;Neotropical;altrical;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;4.78686;28;;1.07744;48.5;2;2;NA;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Lepidocolaptes_affinis;Lepidocolaptes affinis;6939;Lepidocolaptes_affinis;Passeriformes;Passeriformes;NO;YES;Neotropical;;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;6.1;33;;1.17068;49;2;2;6.083333333;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Campylorhamphus_pusillus;Campylorhamphus pusillus;6947;NA;NA;NA;NO;NO;Neotropical;;;Dendrocolaptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;40;;1.38824;NA;NA;2;NA;;b-season;;;173.3;2;2.6;gleaning;sedentary;continental;NA;;;;;;;;large_groups
Formicarius_colma;Formicarius colma;6953;NA;NA;NA;NO;NO;Neotropical;;;Formicariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;44.25;;1.11888;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;NA;;;;;;;;NA
Formicarius_analis;Formicarius analis;6955;Formicarius_analis;Passeriformes;Passeriformes;NO;NO;Neotropical;;;Formicariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;6.8;58.75;;1.3468;NA;2;2;NA;;c-long;;;164.58;2.1;3.1;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Chamaeza_campanisona;Chamaeza campanisona;6960;NA;NA;NA;NO;NO;Neotropical;;;Formicariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;88;;1.9;NA;2;2;NA;;c-long;;;138.47;2;4.76;aground_gen;sedentary;continental;NA;;;;;;;;NA
Grallaria_quitensis;Grallaria quitensis;7005;NA;NA;NA;NO;NO;Neotropical;;;Formicariidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;69.925;;2.1238;NA;NA;2;NA;;c-long;;;164.58;2.1;3.1;aground_gen;sedentary;continental;acolonial;;;;;;;;NA
Conopophaga_lineata;Conopophaga lineata;7026;Conopophaga_lineata;Passeriformes;Passeriformes;YES;YES;Neotropical;altrical;;Conopophagidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;3.542988042;21.5;;0.7252;59;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;pair
Rhinocrypta_lanceolata;Rhinocrypta lanceolata;7045;NA;NA;NA;NO;YES;Neotropical;;;Rhinocryptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;59.5;;1.4504;43.5;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;pair
Scytalopus_unicolor;Scytalopus unicolor;7061;NA;NA;NA;NO;NO;Neotropical;;;Rhinocryptidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;NA;17.52857099;;0.9324;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;NA;;;;;;;;NA
Cormobates_leucophaea;Cormobates leucophaea;7165;Cormobates_leucophaea;Passeriformes;Passeriformes;YES;YES;Australia;altrical;;Climacteridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;3.110531391;17;;0.83916;61;2;2;14.1068;;c-long;;;166.75;1.9;2.44;gleaning;sedentary;continental;acolonial;;;;;;;;pair
Climacteris_erythrops;Climacteris erythrops;7169;Climacteris_erythrops;Passeriformes;Passeriformes;YES;YES;Australia;altrical;;Climacteridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;3.347682536;21.9;;0.91168;91;2;2.7;8.25;;c-long;;;173.3;2;2.6;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Climacteris_picumnus;Climacteris picumnus;7170;Climacteris_picumnus;Passeriformes;Passeriformes;YES;YES;Australia;altrical;;Climacteridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;4.05;37;;1.036;55.5;3;5.5;13.9342;;c-long;;;166.75;1.9;2.44;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Climacteris_melanurus;Climacteris melanurus;7173;NA;NA;NA;NO;NO;Australia;;;Climacteridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;4.148680306;32;;0.89096;NA;2;NA;NA;;c-long;;;166.75;1.9;2.44;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Climacteris_rufus;Climacteris rufus;7176;Climacteris_rufus;Passeriformes;Passeriformes;YES;YES;Australia;altrical;;Climacteridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;4.087898679;32.90540422;;1.06708;56;2;4.5;7.75;;c-long;;;183.85;1.9;2.82;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Menura_novaehollandiae;Menura novaehollandiae;7183;Menura_novaehollandiae;Passeriformes;Passeriformes;YES;YES;Australia;altrical;;Menuridae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;61.5;995;;11.10592;182;1;1;17.9123;;a-short;;;193.29;2.1;2.76;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Atrichornis_clamosus;Atrichornis clamosus;7188;Atrichornis_clamosus;Passeriformes;Passeriformes;YES;YES;Australia;altrical;;Atrichornithidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;4.774343717;45;;1.7612;164.5;1;1;NA;;c-long;;;176.19;2.1;2.38;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Ailuroedus_melanotis;Ailuroedus melanotis;7208;Ailuroedus_buccoides;Passeriformes;Passeriformes;YES;YES;Australia;altrical;;Ptilonorhynchidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;18.42104427;176.1428571;;4.401740364;69;2;2;4;;c-long;;;85.8638;1.9;8.35;gleaning;sedentary;continental;acolonial;;;;;;;;small_groups
Ailuroedus_crassirostris;Ailuroedus crassirostris;7209;Ailuroedus_crassirostris;Passeriformes;Passeriformes;YES;YES;Australia;altrical;;Ptilonorhynchidae;PASSERIFORMES;;PASSERIFORMES;altrical;altricial;21.6;206.5;;4.15436;101;2;2;4;;c-long;;;100.3638;2;7.41;gleaning;sedentary;continental;acolonial;;;;;;;;pair
